publishedAt,channelId,title,description,channelTitle,playlistId,position,videoOwnerChannelTitle,videoOwnerChannelId,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,thumbnails.standard.url,thumbnails.standard.width,thumbnails.standard.height,resourceId.kind,resourceId.videoId,thumbnails.maxres.url,thumbnails.maxres.width,thumbnails.maxres.height
2021-01-12T20:53:21Z,UCAql2DyGU2un1Ei2nMYsqOA,President Trump thanks Law Enforcement at the Southern Border,"President Trump thanks Law Enforcement at the Southern Border: “I only hope and pray that your voice will be heard, honored, heeded and respected long into the future.”",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,0,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/eKuLcgzi50U/default.jpg,120,90,https://i.ytimg.com/vi/eKuLcgzi50U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eKuLcgzi50U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eKuLcgzi50U/sddefault.jpg,640.0,480.0,youtube#video,eKuLcgzi50U,,,
2021-01-12T20:49:29Z,UCAql2DyGU2un1Ei2nMYsqOA,"President Trump on the agreement with Mexico, known as the Migrant Protection Protocols","President Trump on the groundbreaking agreement with Mexico, known as the Migrant Protection Protocols",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,1,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/IEHva5-0V4w/default.jpg,120,90,https://i.ytimg.com/vi/IEHva5-0V4w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IEHva5-0V4w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IEHva5-0V4w/sddefault.jpg,640.0,480.0,youtube#video,IEHva5-0V4w,,,
2021-01-12T20:48:46Z,UCAql2DyGU2un1Ei2nMYsqOA,President Trump touts 450 miles of completed Border Wall,President Trump touts 450 miles of completed Border Wall,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,2,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/iF9HvMLLrSg/default.jpg,120,90,https://i.ytimg.com/vi/iF9HvMLLrSg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iF9HvMLLrSg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/iF9HvMLLrSg/sddefault.jpg,640.0,480.0,youtube#video,iF9HvMLLrSg,,,
2021-01-12T20:44:44Z,UCAql2DyGU2un1Ei2nMYsqOA,President Trump inherited a dangerously lawless border from Obama and Biden,President Trump inherited a dangerously lawless border from Obama and Biden,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,3,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/lgn7sTFBtao/default.jpg,120,90,https://i.ytimg.com/vi/lgn7sTFBtao/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lgn7sTFBtao/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lgn7sTFBtao/sddefault.jpg,640.0,480.0,youtube#video,lgn7sTFBtao,,,
2021-01-12T20:42:55Z,UCAql2DyGU2un1Ei2nMYsqOA,President Trump addresses the events of last week,President Trump addresses the events of last week,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,4,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/O37W3BhPrVo/default.jpg,120,90,https://i.ytimg.com/vi/O37W3BhPrVo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/O37W3BhPrVo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/O37W3BhPrVo/sddefault.jpg,640.0,480.0,youtube#video,O37W3BhPrVo,,,
2021-01-12T17:23:23Z,UCAql2DyGU2un1Ei2nMYsqOA,President Trump speaks before his trip to the Southern Border wall,President Trump speaks before his trip to the Southern Border wall,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,5,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/KlJQVONJDBo/default.jpg,120,90,https://i.ytimg.com/vi/KlJQVONJDBo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KlJQVONJDBo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/KlJQVONJDBo/sddefault.jpg,640.0,480.0,youtube#video,KlJQVONJDBo,https://i.ytimg.com/vi/KlJQVONJDBo/maxresdefault.jpg,1280.0,720.0
2021-01-08T00:15:02Z,UCAql2DyGU2un1Ei2nMYsqOA,Message from President Trump,Message from President Trump,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,6,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/iFADopBnb_U/default.jpg,120,90,https://i.ytimg.com/vi/iFADopBnb_U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iFADopBnb_U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/iFADopBnb_U/sddefault.jpg,640.0,480.0,youtube#video,iFADopBnb_U,https://i.ytimg.com/vi/iFADopBnb_U/maxresdefault.jpg,1280.0,720.0
2021-01-07T22:27:36Z,UCAql2DyGU2un1Ei2nMYsqOA,Kayleigh McEnany delivers a message on behalf of the White House,Kayleigh McEnany delivers a message on behalf of the White House,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,7,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/mj4aJ-TXx-8/default.jpg,120,90,https://i.ytimg.com/vi/mj4aJ-TXx-8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mj4aJ-TXx-8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mj4aJ-TXx-8/sddefault.jpg,640.0,480.0,youtube#video,mj4aJ-TXx-8,,,
2021-01-06T19:30:51Z,UCAql2DyGU2un1Ei2nMYsqOA,Congressman Johnson objects to the electoral college submission of Arizona,Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,8,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/kqmnfBGKbyU/default.jpg,120,90,https://i.ytimg.com/vi/kqmnfBGKbyU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kqmnfBGKbyU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kqmnfBGKbyU/sddefault.jpg,640.0,480.0,youtube#video,kqmnfBGKbyU,,,
2021-01-06T19:26:44Z,UCAql2DyGU2un1Ei2nMYsqOA,Senator Cruz objects to the electoral college submission of Arizona,Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,9,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/42xJ3Mcthhg/default.jpg,120,90,https://i.ytimg.com/vi/42xJ3Mcthhg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/42xJ3Mcthhg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/42xJ3Mcthhg/sddefault.jpg,640.0,480.0,youtube#video,42xJ3Mcthhg,https://i.ytimg.com/vi/42xJ3Mcthhg/maxresdefault.jpg,1280.0,720.0
2021-01-06T19:20:42Z,UCAql2DyGU2un1Ei2nMYsqOA,Congresswoman Boebert objects to the electoral college submission of Arizona,Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,10,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/FYIl5x4cDj0/default.jpg,120,90,https://i.ytimg.com/vi/FYIl5x4cDj0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FYIl5x4cDj0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/FYIl5x4cDj0/sddefault.jpg,640.0,480.0,youtube#video,FYIl5x4cDj0,,,
2021-01-06T19:05:02Z,UCAql2DyGU2un1Ei2nMYsqOA,Congressman Jordan: Americans instinctively know there was something wrong with this election,Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,11,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/lx4fMz93aOs/default.jpg,120,90,https://i.ytimg.com/vi/lx4fMz93aOs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lx4fMz93aOs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lx4fMz93aOs/sddefault.jpg,640.0,480.0,youtube#video,lx4fMz93aOs,,,
2021-01-06T18:56:12Z,UCAql2DyGU2un1Ei2nMYsqOA,Congressman Scalise: Every single Republican voted to reform the process - every Dem voted against,Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,12,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/FIbGjk-rvtE/default.jpg,120,90,https://i.ytimg.com/vi/FIbGjk-rvtE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FIbGjk-rvtE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/FIbGjk-rvtE/sddefault.jpg,640.0,480.0,youtube#video,FIbGjk-rvtE,https://i.ytimg.com/vi/FIbGjk-rvtE/maxresdefault.jpg,1280.0,720.0
2021-01-06T18:27:33Z,UCAql2DyGU2un1Ei2nMYsqOA,Congressman Paul Gosar and Senator Ted Cruz object to the electoral college submission of Arizona,Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,13,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/0Q_yjel7-k4/default.jpg,120,90,https://i.ytimg.com/vi/0Q_yjel7-k4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0Q_yjel7-k4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0Q_yjel7-k4/sddefault.jpg,640.0,480.0,youtube#video,0Q_yjel7-k4,,,
2021-01-06T18:25:28Z,UCAql2DyGU2un1Ei2nMYsqOA,I am calling on Congress and the state legislatures to quickly pass sweeping election reforms.,Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,14,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/riiVOiNCQME/default.jpg,120,90,https://i.ytimg.com/vi/riiVOiNCQME/mqdefault.jpg,320,180,https://i.ytimg.com/vi/riiVOiNCQME/hqdefault.jpg,480,360,https://i.ytimg.com/vi/riiVOiNCQME/sddefault.jpg,640.0,480.0,youtube#video,riiVOiNCQME,,,
2021-01-06T15:48:12Z,UCAql2DyGU2un1Ei2nMYsqOA,"Lara Trump: ""This fight has only just begun. Let's be very very clear about that.""",Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,15,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/V8MgB0fG9G4/default.jpg,120,90,https://i.ytimg.com/vi/V8MgB0fG9G4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V8MgB0fG9G4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/V8MgB0fG9G4/sddefault.jpg,640.0,480.0,youtube#video,V8MgB0fG9G4,,,
2021-01-06T14:55:12Z,UCAql2DyGU2un1Ei2nMYsqOA,HAPPENING NOW: Historic crowds in Washington DC in support of President Trump!,Text TRUMP to 88022,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,16,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/wXfsaR8XvE8/default.jpg,120,90,https://i.ytimg.com/vi/wXfsaR8XvE8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wXfsaR8XvE8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/wXfsaR8XvE8/sddefault.jpg,640.0,480.0,youtube#video,wXfsaR8XvE8,https://i.ytimg.com/vi/wXfsaR8XvE8/maxresdefault.jpg,1280.0,720.0
2021-01-05T15:36:30Z,UCAql2DyGU2un1Ei2nMYsqOA,Team Trump's Jason Miller on the Georgia election,"Team Trump's Jason Miller on the Georgia election: ""We've got to elect Senator Perdue and Senator Loeffler today. This is everything.""",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,17,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/ASxZtEIuYkE/default.jpg,120,90,https://i.ytimg.com/vi/ASxZtEIuYkE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ASxZtEIuYkE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ASxZtEIuYkE/sddefault.jpg,640.0,480.0,youtube#video,ASxZtEIuYkE,,,
2021-01-05T03:42:34Z,UCAql2DyGU2un1Ei2nMYsqOA,GO GET 'EM Senator Loeffler and Senator Perdue!,"WE HAVE MADE AMERICA POWERFUL AGAIN.
WE HAVE MADE AMERICA WEALTHY AGAIN.
WE HAVE MADE AMERICA STRONG AGAIN.
WE HAVE MADE AMERICA PROUD AGAIN.
WE HAVE MADE AMERICA SAFE AGAIN.
AND WE WILL MAKE AMERICA GREAT AGAIN!

GO GET 'EM Senator Loeffler and Senator Perdue!

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,18,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/rhO3GyhSmS0/default.jpg,120,90,https://i.ytimg.com/vi/rhO3GyhSmS0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rhO3GyhSmS0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/rhO3GyhSmS0/sddefault.jpg,640.0,480.0,youtube#video,rhO3GyhSmS0,https://i.ytimg.com/vi/rhO3GyhSmS0/maxresdefault.jpg,1280.0,720.0
2021-01-05T03:35:15Z,UCAql2DyGU2un1Ei2nMYsqOA,"President Donald Trump: To continue our mission of America First, get out and VOTE tomorrow!","President Donald Trump in Georgia: To continue our mission of America First, get out and VOTE tomorrow!",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,19,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/Gg1WaAZsZR0/default.jpg,120,90,https://i.ytimg.com/vi/Gg1WaAZsZR0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Gg1WaAZsZR0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Gg1WaAZsZR0/sddefault.jpg,640.0,480.0,youtube#video,Gg1WaAZsZR0,https://i.ytimg.com/vi/Gg1WaAZsZR0/maxresdefault.jpg,1280.0,720.0
2021-01-05T03:08:58Z,UCAql2DyGU2un1Ei2nMYsqOA,"Ivanka Trump: ""Patriotism is alive and well in Georgia!""","Ivanka Trump: ""Patriotism is alive and well in Georgia!""

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,20,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/kzXKYKruuqU/default.jpg,120,90,https://i.ytimg.com/vi/kzXKYKruuqU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kzXKYKruuqU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kzXKYKruuqU/sddefault.jpg,640.0,480.0,youtube#video,kzXKYKruuqU,https://i.ytimg.com/vi/kzXKYKruuqU/maxresdefault.jpg,1280.0,720.0
2021-01-05T02:57:24Z,UCAql2DyGU2un1Ei2nMYsqOA,"President Donald Trump: Ossoff is weak on China, he promoted Chinese propaganda","President Donald Trump: Ossoff is weak on China, he promoted Chinese propaganda, and then he failed to disclose his business ties to the Chinese Communist Party",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,21,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/LRI0f38kpQs/default.jpg,120,90,https://i.ytimg.com/vi/LRI0f38kpQs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LRI0f38kpQs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LRI0f38kpQs/sddefault.jpg,640.0,480.0,youtube#video,LRI0f38kpQs,https://i.ytimg.com/vi/LRI0f38kpQs/maxresdefault.jpg,1280.0,720.0
2021-01-05T02:55:24Z,UCAql2DyGU2un1Ei2nMYsqOA,Warnock is the most radical and dangerous left-wing candidate ever to seek office in the state of GA,President Donald Trump: Warnock is the most radical and dangerous left-wing candidate ever to seek office in the state of Georgia,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,22,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/Iqfema9bZAg/default.jpg,120,90,https://i.ytimg.com/vi/Iqfema9bZAg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Iqfema9bZAg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Iqfema9bZAg/sddefault.jpg,640.0,480.0,youtube#video,Iqfema9bZAg,https://i.ytimg.com/vi/Iqfema9bZAg/maxresdefault.jpg,1280.0,720.0
2021-01-05T02:39:05Z,UCAql2DyGU2un1Ei2nMYsqOA,President Donald Trump: Democrats want to let criminal illegals into your communities and schools,"President Donald Trump: Democrats want to let criminal illegals into your communities and schools

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,23,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/esv61EZojZw/default.jpg,120,90,https://i.ytimg.com/vi/esv61EZojZw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/esv61EZojZw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/esv61EZojZw/sddefault.jpg,640.0,480.0,youtube#video,esv61EZojZw,https://i.ytimg.com/vi/esv61EZojZw/maxresdefault.jpg,1280.0,720.0
2021-01-05T02:24:45Z,UCAql2DyGU2un1Ei2nMYsqOA,You have to VOTE tomorrow so that liberal Democrats don’t take the Senate,President Donald Trump in Georgia: You have to VOTE tomorrow so that liberal Democrats don’t take the Senate,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,24,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/g3jZmtrJ5Fw/default.jpg,120,90,https://i.ytimg.com/vi/g3jZmtrJ5Fw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/g3jZmtrJ5Fw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/g3jZmtrJ5Fw/sddefault.jpg,640.0,480.0,youtube#video,g3jZmtrJ5Fw,https://i.ytimg.com/vi/g3jZmtrJ5Fw/maxresdefault.jpg,1280.0,720.0
2021-01-05T02:22:22Z,UCAql2DyGU2un1Ei2nMYsqOA,Each of you is going to vote in one of the most important runoff elections in American history!,"President Donald Trump: Tomorrow, each of you is going to vote in one of the most important runoff elections in American history for Senator Loeffler and Senator Perdue!",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,25,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/ALfO1McDvzU/default.jpg,120,90,https://i.ytimg.com/vi/ALfO1McDvzU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ALfO1McDvzU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ALfO1McDvzU/sddefault.jpg,640.0,480.0,youtube#video,ALfO1McDvzU,https://i.ytimg.com/vi/ALfO1McDvzU/maxresdefault.jpg,1280.0,720.0
2021-01-05T02:07:31Z,UCAql2DyGU2un1Ei2nMYsqOA,Joe Biden didn't win. PASS IT ON!,"Joe Biden didn't win.

PASS IT ON!",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,26,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/0X0boVv9LUo/default.jpg,120,90,https://i.ytimg.com/vi/0X0boVv9LUo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0X0boVv9LUo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0X0boVv9LUo/sddefault.jpg,640.0,480.0,youtube#video,0X0boVv9LUo,https://i.ytimg.com/vi/0X0boVv9LUo/maxresdefault.jpg,1280.0,720.0
2021-01-05T01:51:59Z,UCAql2DyGU2un1Ei2nMYsqOA,Line to see President Trump in Georgia!,"Line to see President Trump in Georgia!

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,27,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/hAaYNfk6TZo/default.jpg,120,90,https://i.ytimg.com/vi/hAaYNfk6TZo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hAaYNfk6TZo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hAaYNfk6TZo/sddefault.jpg,640.0,480.0,youtube#video,hAaYNfk6TZo,https://i.ytimg.com/vi/hAaYNfk6TZo/maxresdefault.jpg,1280.0,720.0
2021-01-04T18:20:56Z,UCAql2DyGU2un1Ei2nMYsqOA,"Vice President Mike Pence: ""I promise you, come this Wednesday, we will have our day in Congress.""","Vice President Mike Pence: ""I promise you, come this Wednesday, we will have our day in Congress.""

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,28,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/avjRgNwX60Q/default.jpg,120,90,https://i.ytimg.com/vi/avjRgNwX60Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/avjRgNwX60Q/hqdefault.jpg,480,360,https://i.ytimg.com/vi/avjRgNwX60Q/sddefault.jpg,640.0,480.0,youtube#video,avjRgNwX60Q,,,
2021-01-04T05:50:03Z,UCAql2DyGU2un1Ei2nMYsqOA,WATCH: Rep. Matt Gaetz!,"WATCH: Rep. Matt Gaetz!

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,29,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/lcTw54KOQzA/default.jpg,120,90,https://i.ytimg.com/vi/lcTw54KOQzA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lcTw54KOQzA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lcTw54KOQzA/sddefault.jpg,640.0,480.0,youtube#video,lcTw54KOQzA,https://i.ytimg.com/vi/lcTw54KOQzA/maxresdefault.jpg,1280.0,720.0
2021-01-04T05:48:38Z,UCAql2DyGU2un1Ei2nMYsqOA,WATCH: Mark Levin,"WATCH: Mark Levin

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,30,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/9W-Opp_xsHI/default.jpg,120,90,https://i.ytimg.com/vi/9W-Opp_xsHI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9W-Opp_xsHI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/9W-Opp_xsHI/sddefault.jpg,640.0,480.0,youtube#video,9W-Opp_xsHI,,,
2021-01-04T05:46:26Z,UCAql2DyGU2un1Ei2nMYsqOA,WATCH: Mark Levin on President Donald Trump's historic effort to defeat the China Virus,"WATCH: Mark Levin on President Donald Trump's historic effort to defeat the China Virus

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,31,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/1urSkY89amQ/default.jpg,120,90,https://i.ytimg.com/vi/1urSkY89amQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1urSkY89amQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1urSkY89amQ/sddefault.jpg,640.0,480.0,youtube#video,1urSkY89amQ,,,
2021-01-04T05:45:03Z,UCAql2DyGU2un1Ei2nMYsqOA,WATCH: Mark Levin on OBAMAGATE!,WATCH: Mark Levin on OBAMAGATE!,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,32,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/CbjXaYGYQpw/default.jpg,120,90,https://i.ytimg.com/vi/CbjXaYGYQpw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CbjXaYGYQpw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CbjXaYGYQpw/sddefault.jpg,640.0,480.0,youtube#video,CbjXaYGYQpw,,,
2021-01-04T05:23:49Z,UCAql2DyGU2un1Ei2nMYsqOA,WATCH: Steve Hilton!,"WATCH: Steve Hilton!

Text TRUMP to 88022",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,33,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/2ogOF4a5LZc/default.jpg,120,90,https://i.ytimg.com/vi/2ogOF4a5LZc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2ogOF4a5LZc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2ogOF4a5LZc/sddefault.jpg,640.0,480.0,youtube#video,2ogOF4a5LZc,https://i.ytimg.com/vi/2ogOF4a5LZc/maxresdefault.jpg,1280.0,720.0
2021-01-03T13:56:14Z,UCAql2DyGU2un1Ei2nMYsqOA,WE WILL WIN!,,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,34,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/XJJfUs8d_vc/default.jpg,120,90,https://i.ytimg.com/vi/XJJfUs8d_vc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XJJfUs8d_vc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/XJJfUs8d_vc/sddefault.jpg,640.0,480.0,youtube#video,XJJfUs8d_vc,https://i.ytimg.com/vi/XJJfUs8d_vc/maxresdefault.jpg,1280.0,720.0
2021-01-03T02:46:37Z,UCAql2DyGU2un1Ei2nMYsqOA,JAN. 6!,,Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,35,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/MNnGJDzsXe0/default.jpg,120,90,https://i.ytimg.com/vi/MNnGJDzsXe0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MNnGJDzsXe0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MNnGJDzsXe0/sddefault.jpg,640.0,480.0,youtube#video,MNnGJDzsXe0,https://i.ytimg.com/vi/MNnGJDzsXe0/maxresdefault.jpg,1280.0,720.0
2020-12-30T02:07:20Z,UCAql2DyGU2un1Ei2nMYsqOA,"WATCH: The Five reacts to Donald Trump being the ""most admired man"" in 2020","WATCH: The Five reacts to Donald Trump being the ""most admired man"" in 2020",Donald J Trump,UUAql2DyGU2un1Ei2nMYsqOA,36,Donald J Trump,UCAql2DyGU2un1Ei2nMYsqOA,https://i.ytimg.com/vi/5W-GmbItKuo/default.jpg,120,90,https://i.ytimg.com/vi/5W-GmbItKuo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5W-GmbItKuo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5W-GmbItKuo/sddefault.jpg,640.0,480.0,youtube#video,5W-GmbItKuo,https://i.ytimg.com/vi/5W-GmbItKuo/maxresdefault.jpg,1280.0,720.0
